site,lat,lon,model,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
US-GBT,41.3658,-106.2397,dlem,464.5259881,529.772025,784.879002,489.6849995,515.0289842,474.6280192,582.8909895,351.0169835,452.908989,453.252989,637.9279847,482.745,493.8939988,464.5799887,349.4739994,429.5379977,422.1139895,304.3109851,480.0679837,622.1320162,748.1040192,743.7590126,535.185977,359.9540121,760.1369808,644.2649988,781.4679829,722.3320048,420.4549938,513.8729912,421.7510044,282.7279999,586.5930181,592.5029851,463.2329927,387.6270009,487.7710035,470.1389953,448.6029932,347.8159794
US-GLE,41.3665,-106.2399,dlem,464.5259881,529.772025,784.879002,489.6849995,515.0289842,474.6280192,582.8909895,351.0169835,452.908989,453.252989,637.9279847,482.745,493.8939988,464.5799887,349.4739994,429.5379977,422.1139895,304.3109851,480.0679837,622.1320162,748.1040192,743.7590126,535.185977,359.9540121,760.1369808,644.2649988,781.4679829,722.3320048,420.4549938,513.8729912,421.7510044,282.7279999,586.5930181,592.5029851,463.2329927,387.6270009,487.7710035,470.1389953,448.6029932,347.8159794
US-Ha1,42.5378,-72.1715,dlem,1067.308998,984.149532,1265.820997,1034.490998,1080.434974,1106.754978,1068.081024,1004.61499,1094.188985,992.7822728,1045.98001,1025.004002,1003.522984,1053.484648,1064.588956,1136.880023,1050.47398,1087.842772,1115.14799,1022.947018,1155.879012,1050.072866,985.1869938,1052.828993,1004.220997,1033.135028,1000.451011,1105.329985,1066.818974,1124.02398,924.7730004,1075.351035,1025.331019,1048.930295,1043.220027,1105.680027,1095.948992,1031.902511,1095.955015,1024.581985
US-KS2,28.6086,-80.6715,dlem,749.0190013,792.4233433,769.8739766,674.2250064,730.491965,685.502434,689.6150027,730.8630072,770.2839865,761.0093916,709.8879862,819.3949897,757.6440084,765.5404595,766.5380015,755.5639847,797.8060182,775.9576452,758.9109804,781.8909897,829.2719911,754.1068631,723.1210199,843.3270083,734.4980178,781.248672,784.1910113,710.550007,767.3679802,714.4823895,780.3659907,754.4799973,800.7240049,768.1202665,798.8929976,767.0199909,772.1470123,819.6933628,710.8719933,778.2510062
US-Los,46.0827,-89.9792,dlem,956.8130311,896.6940757,937.336012,813.4789921,847.0160216,829.0046219,969.7259875,927.8899978,843.8669989,858.5121979,813.6230035,860.369033,951.1479979,968.6775159,953.5960183,964.1049968,1019.800996,938.0459027,860.7060238,926.5009752,978.3130064,809.5480591,859.7209909,935.3370047,883.253991,849.0888731,835.4489802,996.4380028,1029.643016,942.3706184,1036.602018,989.1310445,876.2920021,861.8784998,972.4490027,1050.333022,857.1290186,953.7796576,900.6910317,1066.13499
US-Me1,44.5794,-121.5,dlem,394.8020191,399.5174212,330.4059979,443.7429987,421.2610183,431.8741792,316.8100014,480.2949849,330.4049995,407.8365013,480.938,492.4130005,523.390011,439.4490386,364.198001,397.4179983,471.6969959,417.6273865,423.1380089,471.6060061,405.4810018,494.0314238,417.4810002,398.6569958,516.3819932,503.1979627,524.3229985,539.9300026,488.6579914,466.1227472,385.5989911,407.5759979,502.4670001,526.4268666,491.6099939,529.5869944,479.6700197,405.485254,409.2529999,463.3360002
US-Me2,44.4523,-121.5574,dlem,621.5300056,614.7114701,532.0919878,655.6710128,673.9610049,692.4615694,503.1029821,631.7450031,533.0150127,632.1078032,669.9310125,674.5389994,678.3469901,665.7381065,654.2770127,668.4170091,672.2789907,677.4591843,709.5699877,649.7129779,688.6850019,745.1075723,678.126024,573.5900073,747.0880119,740.965277,738.7269986,663.0220235,688.477003,721.7654749,639.1389924,725.0260123,733.2959981,773.135423,700.4069929,723.1060233,719.2300142,692.9703965,652.9409969,676.376011
US-Me6,44.3233,-121.6078,dlem,621.5300056,614.7114701,532.0919878,655.6710128,673.9610049,692.4615694,503.1029821,631.7450031,533.0150127,632.1078032,669.9310125,674.5389994,678.3469901,665.7381065,654.2770127,668.4170091,672.2789907,677.4591843,709.5699877,649.7129779,688.6850019,745.1075723,678.126024,573.5900073,747.0880119,740.965277,738.7269986,663.0220235,688.477003,721.7654749,639.1389924,725.0260123,733.2959981,773.135423,700.4069929,723.1060233,719.2300142,692.9703965,652.9409969,676.376011
US-MMS,39.3232,-86.4131,dlem,847.0839672,841.6194397,892.9900002,843.6049764,865.9669784,860.2342846,879.5039875,859.0249497,842.9500257,870.2826802,880.5490045,859.4299775,922.2569944,914.6801772,968.9549872,941.6180037,962.7199987,895.0528982,939.9079833,943.757988,1030.825971,974.9210539,928.4560452,920.5420066,1028.895984,861.3348702,915.3050208,1063.279998,1031.893006,1060.308638,970.2479951,1047.673009,943.4920008,1037.368198,1045.152027,1038.804029,1086.923012,1023.510798,957.3110033,1026.882989
US-Myb,38.0498,-121.7651,dlem,989.1769753,1009.480164,1083.760992,1111.541014,1072.324979,970.3054302,857.0960366,1104.211982,1090.937012,1038.085362,1051.997016,1032.901973,990.6310024,1005.803381,986.0700131,1055.105014,938.6249908,965.7280089,1029.848024,889.4660389,942.3280081,975.2986889,1098.369024,945.2249821,1064.500977,1156.305349,1056.341975,1023.06704,923.2649912,1056.973721,991.6750251,985.6150032,1015.858018,1041.924927,1069.670021,1067.037033,954.4770111,886.8455684,989.2029848,940.8429945
US-Ne1,41.1651,-96.4766,dlem,897.8780099,865.2267953,877.7270192,882.0629869,931.411024,918.0603455,980.5359902,868.196015,847.7879973,949.8897701,953.5050064,848.6209894,869.7129859,858.2635733,897.3669929,890.58798,919.8950123,930.956444,911.5010195,938.1409881,954.4359984,907.5132146,844.9540374,917.4930216,887.7749917,864.5812865,856.0539497,920.3310104,908.6389805,966.353811,957.7720234,942.8199736,936.5459955,980.9567214,1029.630003,1026.161983,995.2560272,866.8239752,870.9349834,932.7079849
US-Ne2,41.1649,-96.4701,dlem,897.8780099,865.2267953,877.7270192,882.0629869,931.411024,918.0603455,980.5359902,868.196015,847.7879973,949.8897701,953.5050064,848.6209894,869.7129859,858.2635733,897.3669929,890.58798,919.8950123,930.956444,911.5010195,938.1409881,954.4359984,907.5132146,844.9540374,917.4930216,887.7749917,864.5812865,856.0539497,920.3310104,908.6389805,966.353811,957.7720234,942.8199736,936.5459955,980.9567214,1029.630003,1026.161983,995.2560272,866.8239752,870.9349834,932.7079849
US-Ne3,41.1797,-96.4397,dlem,897.8780099,865.2267953,877.7270192,882.0629869,931.411024,918.0603455,980.5359902,868.196015,847.7879973,949.8897701,953.5050064,848.6209894,869.7129859,858.2635733,897.3669929,890.58798,919.8950123,930.956444,911.5010195,938.1409881,954.4359984,907.5132146,844.9540374,917.4930216,887.7749917,864.5812865,856.0539497,920.3310104,908.6389805,966.353811,957.7720234,942.8199736,936.5459955,980.9567214,1029.630003,1026.161983,995.2560272,866.8239752,870.9349834,932.7079849
US-NR1,40.0329,-105.5464,dlem,399.0779999,568.1620102,611.6750024,589.0330062,496.4229657,588.3210092,715.7369622,277.899996,577.8360084,408.1009975,796.161978,699.0690275,657.6809962,734.849999,532.9659974,525.8290144,487.9869995,386.3180009,401.8980007,417.1840118,541.889008,483.7570176,451.1039916,513.1339918,570.5480122,659.0150012,799.4520124,682.4440046,665.6989959,616.5369955,610.0560103,458.0969934,750.644992,982.7739824,792.1500166,578.6320258,613.5250179,586.7480069,661.9020154,356.5490015
US-ORv,40.0201,-83.0183,dlem,563.8099888,555.586572,632.04801,591.9690114,585.3559938,590.2537066,610.0959948,551.4569937,564.9260058,573.1410706,574.9910067,560.8519966,601.0889922,604.8299683,642.9420136,640.1099955,630.2999952,587.1296677,574.2949812,632.9579989,674.5120003,599.9842858,621.7569963,598.0080125,647.8440122,552.6066412,594.7790034,715.1459812,695.4289903,661.9763572,658.6359947,675.5020094,647.1200212,652.5907625,682.0520046,669.6989917,710.9459895,644.4759479,652.9279924,706.9239927
US-PFa,45.9459,-90.2723,dlem,978.2509845,922.2880264,999.2630176,858.0140092,872.9590025,848.4247886,1036.540984,985.8800294,874.4149836,959.7194071,939.5650132,915.3629916,1091.045004,1095.94558,1094.68801,1100.557978,1071.989995,1023.617792,972.794008,1094.269991,1169.147999,1033.83731,1035.947994,1056.527997,1038.237962,975.2985522,975.7380344,1003.396008,1172.249002,1040.378186,1125.513977,1057.416033,888.3990119,953.8975038,1061.260981,1175.890007,1140.677973,1067.329781,997.3079893,1164.888992
US-Prr,65.1237,-147.4876,dlem,566.9240031,566.0510178,651.5969939,624.046026,583.5529902,541.4410084,599.5910251,587.2239903,595.613009,557.9610045,578.3780238,570.653005,653.153015,594.956016,545.0870043,588.9409788,610.4850071,644.6829931,619.2859587,650.6869933,597.8060051,491.0920058,686.6950374,641.3030052,653.8389738,516.9629938,637.4989897,600.5780194,592.4179881,579.6940232,658.204,577.8439872,613.0879906,739.4119762,721.0119726,622.581007,710.2740258,601.8380145,663.5149907,675.8259886
US-SRG,31.7894,-110.8277,dlem,633.7499851,723.7871599,669.3509632,609.7269926,662.7999841,706.6269775,663.6530164,781.8619875,738.0600042,701.3658413,726.7530049,662.0870056,856.6089864,855.6811346,828.4399925,844.4879987,838.4299927,867.2405018,771.3980113,836.4849908,772.1119912,840.0241766,837.1949916,817.7879933,795.7080011,724.1628979,755.5759986,768.7679911,733.4779893,707.9953878,874.2929973,648.4509987,809.9430065,773.7458754,778.7319983,782.6480138,738.6239962,786.2639577,709.0040135,743.0339788
US-SRM,31.8214,-110.8661,dlem,633.7499851,723.7871599,669.3509632,609.7269926,662.7999841,706.6269775,663.6530164,781.8619875,738.0600042,701.3658413,726.7530049,662.0870056,856.6089864,855.6811346,828.4399925,844.4879987,838.4299927,867.2405018,771.3980113,836.4849908,772.1119912,840.0241766,837.1949916,817.7879933,795.7080011,724.1628979,755.5759986,768.7679911,733.4779893,707.9953878,874.2929973,648.4509987,809.9430065,773.7458754,778.7319983,782.6480138,738.6239962,786.2639577,709.0040135,743.0339788
US-Syv,46.242,-89.3477,dlem,1044.854989,984.1458456,1056.419023,912.5809857,954.5189808,792.824848,1059.327029,1052.932975,987.4190235,989.8745248,913.4459867,937.0999911,1027.370999,1018.841312,1083.235956,1094.212013,1050.031025,1036.498926,937.0830064,968.3909989,1040.538995,906.6973189,935.9249631,1037.749993,976.2719939,944.9929436,941.4240416,1120.533969,1186.832065,1051.546176,1222.09898,1128.76501,1025.642017,990.3543946,1093.459982,1181.591959,908.8110172,1066.301626,1002.863046,1169.344029
US-Ton,38.4316,-120.966,dlem,1056.327003,1027.682518,1119.009991,1174.226,1064.433996,943.4262034,835.8029923,1321.571001,1095.510008,1072.886082,1087.273015,1097.43,1114.080988,1094.408795,1031.630994,1158.159001,1020.6,1045.353097,1145.274992,1062.18901,1095.290009,1104.778112,1210.86699,1113.428999,1273.636026,1314.60978,1075.207974,1257.137011,1094.889966,1279.919576,1106.749992,1243.190994,1278.186969,1240.742221,1370.684012,1185.264984,1135.53502,1178.05389,1231.079984,1263.888972
US-Tw1,38.1074,-121.6469,dlem,989.1769753,1009.480164,1083.760992,1111.541014,1072.324979,970.3054302,857.0960366,1104.211982,1090.937012,1038.085362,1051.997016,1032.901973,990.6310024,1005.803381,986.0700131,1055.105014,938.6249908,965.7280089,1029.848024,889.4660389,942.3280081,975.2986889,1098.369024,945.2249821,1064.500977,1156.305349,1056.341975,1023.06704,923.2649912,1056.973721,991.6750251,985.6150032,1015.858018,1041.924927,1069.670021,1067.037033,954.4770111,886.8455684,989.2029848,940.8429945
US-Tw2,38.1047,-121.6433,dlem,989.1769753,1009.480164,1083.760992,1111.541014,1072.324979,970.3054302,857.0960366,1104.211982,1090.937012,1038.085362,1051.997016,1032.901973,990.6310024,1005.803381,986.0700131,1055.105014,938.6249908,965.7280089,1029.848024,889.4660389,942.3280081,975.2986889,1098.369024,945.2249821,1064.500977,1156.305349,1056.341975,1023.06704,923.2649912,1056.973721,991.6750251,985.6150032,1015.858018,1041.924927,1069.670021,1067.037033,954.4770111,886.8455684,989.2029848,940.8429945
US-Tw3,38.1159,-121.6467,dlem,989.1769753,1009.480164,1083.760992,1111.541014,1072.324979,970.3054302,857.0960366,1104.211982,1090.937012,1038.085362,1051.997016,1032.901973,990.6310024,1005.803381,986.0700131,1055.105014,938.6249908,965.7280089,1029.848024,889.4660389,942.3280081,975.2986889,1098.369024,945.2249821,1064.500977,1156.305349,1056.341975,1023.06704,923.2649912,1056.973721,991.6750251,985.6150032,1015.858018,1041.924927,1069.670021,1067.037033,954.4770111,886.8455684,989.2029848,940.8429945
US-Tw4,38.103,-121.6414,dlem,989.1769753,1009.480164,1083.760992,1111.541014,1072.324979,970.3054302,857.0960366,1104.211982,1090.937012,1038.085362,1051.997016,1032.901973,990.6310024,1005.803381,986.0700131,1055.105014,938.6249908,965.7280089,1029.848024,889.4660389,942.3280081,975.2986889,1098.369024,945.2249821,1064.500977,1156.305349,1056.341975,1023.06704,923.2649912,1056.973721,991.6750251,985.6150032,1015.858018,1041.924927,1069.670021,1067.037033,954.4770111,886.8455684,989.2029848,940.8429945
US-Twt,38.1087,-121.653,dlem,989.1769753,1009.480164,1083.760992,1111.541014,1072.324979,970.3054302,857.0960366,1104.211982,1090.937012,1038.085362,1051.997016,1032.901973,990.6310024,1005.803381,986.0700131,1055.105014,938.6249908,965.7280089,1029.848024,889.4660389,942.3280081,975.2986889,1098.369024,945.2249821,1064.500977,1156.305349,1056.341975,1023.06704,923.2649912,1056.973721,991.6750251,985.6150032,1015.858018,1041.924927,1069.670021,1067.037033,954.4770111,886.8455684,989.2029848,940.8429945
US-UMB,45.5598,-84.7138,dlem,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
US-UMd,45.5625,-84.6975,dlem,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
US-Var,38.4133,-120.9507,dlem,1056.327003,1027.682518,1119.009991,1174.226,1064.433996,943.4262034,835.8029923,1321.571001,1095.510008,1072.886082,1087.273015,1097.43,1114.080988,1094.408795,1031.630994,1158.159001,1020.6,1045.353097,1145.274992,1062.18901,1095.290009,1104.778112,1210.86699,1113.428999,1273.636026,1314.60978,1075.207974,1257.137011,1094.889966,1279.919576,1106.749992,1243.190994,1278.186969,1240.742221,1370.684012,1185.264984,1135.53502,1178.05389,1231.079984,1263.888972
US-WCr,45.8059,-90.0799,dlem,978.2509845,922.2880264,999.2630176,858.0140092,872.9590025,848.4247886,1036.540984,985.8800294,874.4149836,959.7194071,939.5650132,915.3629916,1091.045004,1095.94558,1094.68801,1100.557978,1071.989995,1023.617792,972.794008,1094.269991,1169.147999,1033.83731,1035.947994,1056.527997,1038.237962,975.2985522,975.7380344,1003.396008,1172.249002,1040.378186,1125.513977,1057.416033,888.3990119,953.8975038,1061.260981,1175.890007,1140.677973,1067.329781,997.3079893,1164.888992
US-Whs,31.7438,-110.0522,dlem,600.523989,642.7353143,568.7560045,539.7920003,528.6279949,580.6345406,563.7690059,639.6740296,605.6509929,560.4557427,620.8069868,587.1699985,763.6340058,768.560603,770.1540098,790.873008,754.3579987,742.1927819,597.8420069,645.3920159,698.1919838,729.7293532,750.651991,670.0060215,752.9009899,613.8356263,718.9779985,649.6269956,656.0909984,689.2275714,810.4509796,571.9400042,659.7789879,695.0817997,670.817007,656.3289948,695.9429757,681.4562458,536.6999845,608.1470094
US-Wi0,46.6188,-91.0814,dlem,681.0590019,616.795388,716.0180247,644.7850051,623.0180138,711.728157,694.5259866,699.9150022,624.0830033,698.9763365,715.1740127,693.9199997,717.4119678,763.1569641,728.927002,759.4789977,687.1450198,653.9457416,657.7769944,714.9700017,734.314987,715.7141071,666.6179874,717.726012,684.7259794,623.0573099,615.5790021,685.5009966,785.3249891,706.5475206,788.3999849,772.4619869,685.2360136,683.8402134,737.920012,777.6170022,707.3020126,721.7259526,690.4149983,837.8400119
US-Wi3,46.6347,-91.0987,dlem,681.0590019,616.795388,716.0180247,644.7850051,623.0180138,711.728157,694.5259866,699.9150022,624.0830033,698.9763365,715.1740127,693.9199997,717.4119678,763.1569641,728.927002,759.4789977,687.1450198,653.9457416,657.7769944,714.9700017,734.314987,715.7141071,666.6179874,717.726012,684.7259794,623.0573099,615.5790021,685.5009966,785.3249891,706.5475206,788.3999849,772.4619869,685.2360136,683.8402134,737.920012,777.6170022,707.3020126,721.7259526,690.4149983,837.8400119
US-Wi4,46.7393,-91.1663,dlem,681.0590019,616.795388,716.0180247,644.7850051,623.0180138,711.728157,694.5259866,699.9150022,624.0830033,698.9763365,715.1740127,693.9199997,717.4119678,763.1569641,728.927002,759.4789977,687.1450198,653.9457416,657.7769944,714.9700017,734.314987,715.7141071,666.6179874,717.726012,684.7259794,623.0573099,615.5790021,685.5009966,785.3249891,706.5475206,788.3999849,772.4619869,685.2360136,683.8402134,737.920012,777.6170022,707.3020126,721.7259526,690.4149983,837.8400119
US-Wi6,46.6249,-91.2982,dlem,681.0590019,616.795388,716.0180247,644.7850051,623.0180138,711.728157,694.5259866,699.9150022,624.0830033,698.9763365,715.1740127,693.9199997,717.4119678,763.1569641,728.927002,759.4789977,687.1450198,653.9457416,657.7769944,714.9700017,734.314987,715.7141071,666.6179874,717.726012,684.7259794,623.0573099,615.5790021,685.5009966,785.3249891,706.5475206,788.3999849,772.4619869,685.2360136,683.8402134,737.920012,777.6170022,707.3020126,721.7259526,690.4149983,837.8400119
US-Wi9,46.6188,-91.0814,dlem,681.0590019,616.795388,716.0180247,644.7850051,623.0180138,711.728157,694.5259866,699.9150022,624.0830033,698.9763365,715.1740127,693.9199997,717.4119678,763.1569641,728.927002,759.4789977,687.1450198,653.9457416,657.7769944,714.9700017,734.314987,715.7141071,666.6179874,717.726012,684.7259794,623.0573099,615.5790021,685.5009966,785.3249891,706.5475206,788.3999849,772.4619869,685.2360136,683.8402134,737.920012,777.6170022,707.3020126,721.7259526,690.4149983,837.8400119
US-Wkg,31.7365,-109.9419,dlem,458.3499997,499.0706834,439.4559788,430.1780031,452.3949925,450.4633482,458.3609896,500.8059969,482.6960177,447.4479543,525.5229945,474.4759939,560.0449932,564.1242501,550.4870078,556.6780037,540.3889998,527.0620236,510.4380047,499.7439917,520.427993,524.1319263,524.3240101,521.0650104,546.1139838,534.2142914,566.1549963,515.4380054,512.8959943,516.1768908,589.9169852,519.5860009,524.1909964,551.6021698,575.8270155,528.7579994,535.416987,544.9325996,487.3639979,550.340002
ZA-Kru,-25.0197,31.4969,dlem,2522.460945,2768.4762,2405.34602,2674.611913,2475.589061,2552.274968,2524.170987,2518.458963,2307.562968,2493.053375,2586.39904,1994.828002,1975.745997,2852.733226,2436.791037,2322.08898,2261.484977,2590.278939,2357.283017,2274.174969,2145.717974,1571.129436,2387.540014,1590.151978,2092.362026,2978.210914,2859.360087,2288.22102,2753.131041,2856.435578,2578.89704,2335.765019,1820.814979,2732.667853,2146.507039,2678.579989,2211.521067,2307.34751,2403.374964,2534.57609
