FLUXNET_SITE_ID,Record_number,IGBP,Year,NEE_VUT_REF_NIGHT,TA_F,P_F,NEE_VUT_REF_QC,GPP_DT_VUT_REF,gpp_fluxnet,RECO_DT_VUT_REF,RECO_NT_VUT_REF,LOCATION_LAT,LOCATION_LONG,LOCATION_ELEV,mat_fluxnet,map_fluxnet,GOME2_SIF,SCIA_SIF,Study_midyear,Site_name,YearsOfData,Longitude,Latitude,Biome,Ecosystem_type,Ecosystem_state,Leaf_habit,Stage,mat_srdb,map_srdb,Study_temp,Study_precip,Partition_method,Rs_annual,Rh_annual,Ra_annual,gpp_srdb,ER,FLUXNET_DIST,FLUXNET_ECOSYSTEM_MATCH,tmp_hadcrut4,mat_hadcrut4,tmp_trend,tmp_trend_p,pre_hadcrut4,map_hadcrut4,pre_trend,pre_trend_p,pet,pet_norm,pet_trend,pet_trend_p,gpp_beer,gpp_modis,SOC,gpp_isimip,sm,sm_norm,sm_sd,sm_sd_norm
US-KS2,3695,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5452,1.2699500000000001,2007,Barro Colorado National Monument,1,-79.83333333,9.1,Tropical,Forest,Natural,NA,Mature,27.4,2650,NA,NA,NA,1563,NA,NA,NA,NA,2171.638832081741,FALSE,26.066666666666666,25.93416666666667,-0.007869674185463655,0.44924755285700513,3479.5000000000005,2938.9400000000005,38.87676691729471,0.11008664475251514,1329.2083333333333,1332.4527777777778,-1.0725877192982471,104.88751617873325,3007.295747210037,2207.3,16.404,2614.2096672274747,0.29429999256535666,0.3035866589974224,0.05139999870152678,0.047036665478420524
US-KS2,3696,CSH,2006,667.361011176,21.866,1006.062,0.983733,1742.3,1721.48,1287.21,1400.32,28.6086,-80.6715,3,21.66,1294,2.1679,1.61555,2007,Fortuna Forest Reserve,1,-82.25,8.75,Tropical,Forest,Natural,NA,Mature,20.1,5532,NA,NA,NA,917,NA,NA,NA,NA,2214.967584600452,FALSE,22.241666666666667,22.09,-0.021948621553885182,0.10385961272836718,2813.5,3158.8866666666663,17.46924812030236,4.464946104293373,1241.0000000000002,1225.7916666666667,0.10520050125312225,330.77602522594447,3051.3999163588323,2103,30,2392.249111578196,0.2521999936288921,0.2409099939141015,0.07039999822154641,0.06312999840520206
US-KS2,3696,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1679,1.61555,2007,Fortuna Forest Reserve,1,-82.25,8.75,Tropical,Forest,Natural,NA,Mature,20.1,5532,NA,NA,NA,917,NA,NA,NA,NA,2214.967584600452,FALSE,22.241666666666667,22.09,-0.021948621553885182,0.10385961272836718,2813.5,3158.8866666666663,17.46924812030236,4.464946104293373,1241.0000000000002,1225.7916666666667,0.10520050125312225,330.77602522594447,3051.3999163588323,2103,30,2392.249111578196,0.2521999936288921,0.2409099939141015,0.07039999822154641,0.06312999840520206
US-KS2,3699,NA,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4605,1.2464,2008,Barro Colorado National Monument,1,-79.83333333,9.1,Tropical,Forest,Natural,NA,Mature,27.4,2650,NA,NA,NA,1359,NA,NA,NA,NA,2171.638832081741,FALSE,26,25.93416666666667,-0.007869674185463655,0.44924755285700513,3242.9,2938.9400000000005,38.87676691729471,0.11008664475251514,1304.875,1332.4527777777778,-1.0725877192982471,104.88751617873325,3010.6416800208535,2298.5,16.404,2731.0828299578698,0.28789999272703426,0.3035866589974224,0.04979999874194618,0.047036665478420524
US-KS2,3700,NA,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2218999999999998,1.6940499999999998,2008,Fortuna Forest Reserve,1,-82.25,8.75,Tropical,Forest,Natural,NA,Mature,20.1,5532,NA,NA,NA,901,NA,NA,NA,NA,2214.967584600452,FALSE,22.125,22.09,-0.021948621553885182,0.10385961272836718,3740.5000000000005,3158.8866666666663,17.46924812030236,4.464946104293373,1210.5833333333335,1225.7916666666667,0.10520050125312225,330.77602522594447,3052.6165597848376,2117.8,30,2555.6866352588777,0.24339999385119881,0.2409099939141015,0.07029999822407262,0.06312999840520206
CN-Cha,3703,MF,2003,461.458936755792,4.73,497.32,0.919406,1499.56,1584.89,1106.7,1308.08,42.4025,128.0958,NA,NA,NA,NA,NA,2003,Experimental Forest of Kangwon National University,1,127.8,37.78333333,Temperate,Forest,Managed,Deciduous,Mature,10.9,1295,13.3,NA,NA,1020,NA,NA,NA,NA,514.3879320510334,TRUE,10.575000000000001,9.578888888888889,0.016102756892230452,0.4055030508723432,1852.6,1317.3066666666666,17.57218045112835,0.7225860699050826,815.1666666666667,789.9208333333333,-0.3407581453633987,294.8416055436147,1324.3416537012108,1645.2999999999997,49.86,1505.3534181912476,0.2900999926714576,0.2859259187028295,0.04079999896930531,0.0388962953136932
CN-Cha,3703,NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,Experimental Forest of Kangwon National University,1,127.8,37.78333333,Temperate,Forest,Managed,Deciduous,Mature,10.9,1295,13.3,NA,NA,1020,NA,NA,NA,NA,514.3879320510334,FALSE,10.575000000000001,9.578888888888889,0.016102756892230452,0.4055030508723432,1852.6,1317.3066666666666,17.57218045112835,0.7225860699050826,815.1666666666667,789.9208333333333,-0.3407581453633987,294.8416055436147,1324.3416537012108,1645.2999999999997,49.86,1505.3534181912476,0.2900999926714576,0.2859259187028295,0.04079999896930531,0.0388962953136932
CN-Cha,3704,MF,2003.5,477.71702555596926,4.815,476.26149999999996,0.8994515,1487.565,1559.245,1088.2150000000001,1282.42,42.4025,128.0958,NA,NA,NA,NA,NA,2004,Experimental Forest of Kangwon National University,1,127.8,37.78333333,Temperate,Forest,Managed,Deciduous,Mature,10.9,1295,13.3,NA,NA,1020,NA,NA,NA,NA,514.3879320510334,TRUE,10.475,9.578888888888889,0.016102756892230452,0.4055030508723432,1378.3000000000002,1317.3066666666666,17.57218045112835,0.7225860699050826,854.7083333333334,789.9208333333333,-0.3407581453633987,294.8416055436147,1317.6499473841475,1399,49.86,1560.8837885357395,0.29129999264114304,0.2859259187028295,0.03699999906530138,0.0388962953136932
CN-Cha,3705,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.5,Hwangmaesan Soopkakkugi Model Forest,1,127.9711111,35.48444444,Temperate,Forest,Managed,Evergreen,Mature,12.9,1479,NA,NA,NA,573,NA,NA,NA,NA,769.5450902788266,FALSE,10.025,9.314722222222223,0.014849624060149742,0.4151743055761822,1687,1605.0233333333335,9.234812030075497,6.256484115803744,806.0416666666667,788.9069444444444,0.09376566416033011,349.79416687133556,1575.2791161105506,1723.1999999999998,47.906,1543.263784219673,0.2993999924365198,0.29409665923715994,0.03579999909561593,0.035576665767924474
CN-Din,3710,EBF,2004,449.15776311672,20.429333333333336,1373.539,0.7808403333333334,1562.04,1511.6233333333332,1179.3533333333335,966.799,23.1733,112.5361,NA,NA,NA,NaN,1.7124333333333333,2004,Lambir Hills National Park,4.5,114.0333333,4.333,Tropical,Forest,Natural,Evergreen,Mature,27,2700,25.8,2600,NA,2265,NA,NA,3061,NA,2101.7044260734206,TRUE,26.361111111111114,26.06638888888889,2.3182957393494673e-4,0.9751253500485018,3148.9555555555557,3047.7366666666667,38.23278195488738,0.10757690761841202,1113.9259259259259,1117.4069444444444,-0.33618421052637226,303.9696411202063,3152.383246117552,2813.711111111111,14.78,2845.850546517384,0.2819499928773439,0.29242999261259683,0.03767499904824945,0.049493332083026566
CN-Din,3710,NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,1.7124333333333333,2004,Lambir Hills National Park,4.5,114.0333333,4.333,Tropical,Forest,Natural,Evergreen,Mature,27,2700,25.8,2600,NA,2265,NA,NA,3061,NA,2101.7044260734206,FALSE,26.361111111111114,26.06638888888889,2.3182957393494673e-4,0.9751253500485018,3148.9555555555557,3047.7366666666667,38.23278195488738,0.10757690761841202,1113.9259259259259,1117.4069444444444,-0.33618421052637226,303.9696411202063,3152.383246117552,2813.711111111111,14.78,2845.850546517384,0.2819499928773439,0.29242999261259683,0.03767499904824945,0.049493332083026566
AU-How,3722,WSA,2001.5,492.5966703642,26.4695,1596.0645,0.434218,1342.831,1213.089,1123.105,984.539,-12.4943,131.1523,NA,NA,NA,NaN,NaN,2002,NA,1,114.1666667,-2.211111111,Tropical,Forest,Unmanaged,Evergreen,Mature,26.3,2331,NA,NA,NA,973.9090909,NA,NA,NA,NA,2192.8640441181055,FALSE,26.941666666666666,26.551944444444445,0.0028258145363408553,0.7319565848174461,2360.2,2243.2966666666666,11.895338345864118,4.911901985577558,1228.8333333333333,1205.513888888889,1.4087719298245749,49.60131746575925,3138.0874270325876,2995.2000000000003,26.565,2558.0005326219252,0.37279165768249023,0.3629030775300746,0.03074999794318995,0.034570369609641924
AU-How,3723,WSA,2003.5,454.51344007790283,27.1915,1726.3265000000001,0.8101525,1867.375,1648.035,1380.84,966.625,-12.4943,131.1523,NA,NA,NA,NaN,1.8624,2004,NA,1,114.1666667,-2.211111111,Tropical,Forest,Unmanaged,Evergreen,Mature,26.3,2331,NA,NA,NA,1012.636364,NA,NA,NA,NA,2192.8640441181055,FALSE,26.908333333333335,26.551944444444445,0.0028258145363408553,0.7319565848174461,2041.5,2243.2966666666666,11.895338345864118,4.911901985577558,1216.6666666666667,1205.513888888889,1.4087719298245749,49.60131746575925,3150.5583255864167,2771.3,26.565,2749.6136124708332,0.3767666559620737,0.3629030775300746,0.019750000341072844,0.034570369609641924
AU-How,3724,WSA,2004.5,472.7361746872152,26.65,1349.828,0.8036175,1790.04,1633.13,1298.4299999999998,1019.625,-12.4943,131.1523,NA,NA,NA,NaN,1.94435,2005,NA,1,114.1666667,-2.211111111,Tropical,Forest,Unmanaged,Evergreen,Mature,26.3,2331,NA,NA,NA,1035.272727,NA,NA,NA,NA,2192.8640441181055,FALSE,26.81666666666667,26.551944444444445,0.0028258145363408553,0.7319565848174461,2061.3,2243.2966666666666,11.895338345864118,4.911901985577558,1198.4166666666665,1205.513888888889,1.4087719298245749,49.60131746575925,3131.699951012479,2798.3,26.565,2880.334888265101,0.37469998949428207,0.3629030775300746,0.017758333811386556,0.034570369609641924
JP-MBF,3725,DBF,2003.5,104.49970017402246,3.6315,914.8779999999999,0.308658,NA,NA,NA,NA,44.3869,142.3186,NA,NA,NA,NaN,0.715165,2004,Appi Cooperative Research Site,1,140.9366667,40.00111111,Temperate,Forest,Natural,Deciduous,Mature,9.5,1273,NA,NA,NA,890.5,NA,NA,NA,NA,500.9086821288124,TRUE,9.483333333333334,8.718055555555557,0.023126566416041244,0.11562078180016128,1541.1000000000001,1437.0666666666666,10.572631578948048,2.335024922986835,717.8333333333334,692.3847222222223,1.7266604010025857,24.439176899883325,1364.7957496063511,1368.3000000000002,49.728,1369.9403563190772,0.3066999922521063,0.32299628813672354,0.03949999900214607,0.04755925805781131
JP-MBF,3726,DBF,2004.5,231.97017141228247,3.814,1018.9145,0.7338005,1057.895,1034.805,693.0605,652.4735000000001,44.3869,142.3186,NA,NA,NA,NaN,0.56928,2005,Appi Cooperative Research Site,1,140.9366667,40.00111111,Temperate,Forest,Natural,Deciduous,Mature,9.5,1273,NA,NA,NA,783,NA,NA,NA,NA,500.9086821288124,TRUE,9.225,8.718055555555557,0.023126566416041244,0.11562078180016128,1366.5,1437.0666666666666,10.572631578948048,2.335024922986835,711.7500000000001,692.3847222222223,1.7266604010025857,24.439176899883325,1357.191608569508,1392,49.728,1341.9099229046474,0.3253999917797046,0.32299628813672354,0.04459999887330923,0.04755925805781131
SD-Dem,3728,NA,2e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,2000.5,Yatir Forest,1,35.05,31.333,Temperate,Forest,Unmanaged,Evergreen,Mature,NA,NA,NA,347,NA,446.8,NA,NA,NA,NA,2061.351408974186,FALSE,21.64166666666667,19.858611111111113,0.12474310776942678,8.655212946610441e-7,142.8,235.31333333333333,-6.0279699248120515,0.2057720683434792,1776.3333333333335,1649.4958333333334,7.9380639097746215,0.0016630659638845408,168.50833093684514,465.30000000000007,8.94,336.83164061820963,0.18699999527598266,0.19414666176210935,0.06499999835796189,0.06510666502193392
SD-Dem,3729,NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,2001.5,Yatir Forest,1,35.05,31.333,Temperate,Forest,Unmanaged,Evergreen,Mature,NA,NA,NA,312,NA,440,NA,NA,NA,NA,2061.351408974186,FALSE,21.59166666666667,19.858611111111113,0.12474310776942678,8.655212946610441e-7,240.20000000000005,235.31333333333333,-6.0279699248120515,0.2057720683434792,1761.125,1649.4958333333334,7.9380639097746215,0.0016630659638845408,171.85416396348074,504.50000000000006,8.94,432.32832747291053,0.1937999951042002,0.19414666176210935,0.06659999831754249,0.06510666502193392
SD-Dem,3730,NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,2002.5,Yatir Forest,1,35.05,31.333,Temperate,Forest,Unmanaged,Evergreen,Mature,NA,NA,NA,368,NA,453.8,NA,NA,NA,NA,2061.351408974186,FALSE,21.408333333333335,19.858611111111113,0.12474310776942678,8.655212946610441e-7,255.3,235.31333333333333,-6.0279699248120515,0.2057720683434792,1721.5833333333335,1649.4958333333334,7.9380639097746215,0.0016630659638845408,189.79999703105932,555,8.94,492.0727167091798,0.2153999945585383,0.19414666176210935,0.06679999831249006,0.06510666502193392
SD-Dem,3731,NA,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,0.093216,2003.5,Yatir Forest,1,35.05,31.333,Temperate,Forest,Unmanaged,Evergreen,Mature,NA,NA,NA,231,NA,364.3,NA,NA,NA,NA,2061.351408974186,FALSE,21.400000000000002,19.858611111111113,0.12474310776942678,8.655212946610441e-7,226.90000000000003,235.31333333333333,-6.0279699248120515,0.2057720683434792,1764.166666666667,1649.4958333333334,7.9380639097746215,0.0016630659638845408,172.4624973471478,508.1,8.94,531.7474479124452,0.22889999421749962,0.19414666176210935,0.060199998479220085,0.06510666502193392
SD-Dem,3732,NA,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,0.081124,2004.5,Yatir Forest,1,35.05,31.333,Temperate,Forest,Unmanaged,Evergreen,Mature,NA,NA,NA,356,NA,423.5,NA,NA,NA,NA,2061.351408974186,FALSE,21.058333333333334,19.858611111111113,0.12474310776942678,8.655212946610441e-7,159.10000000000002,235.31333333333333,-6.0279699248120515,0.2057720683434792,1748.9583333333335,1649.4958333333334,7.9380639097746215,0.0016630659638845408,198.31666440239815,579.1,8.94,494.6395309275542,0.21159999465453438,0.19414666176210935,0.059399998499429785,0.06510666502193392
SD-Dem,3733,SAV,2005,343.54093950431997,27.672,318.632,0.113813,2664.53,2083.35,985.574,754.111,13.2829,30.4783,500,26,320,NaN,0.13047,2005.5,Yatir Forest,1,35.05,31.333,Temperate,Forest,Unmanaged,Evergreen,Mature,NA,NA,NA,210,NA,306.9,NA,NA,NA,NA,2061.351408974186,FALSE,21.683333333333334,19.858611111111113,0.12474310776942678,8.655212946610441e-7,159.20000000000002,235.31333333333333,-6.0279699248120515,0.2057720683434792,1776.3333333333335,1649.4958333333334,7.9380639097746215,0.0016630659638845408,170.3333281701802,405.90000000000003,8.94,490.5025249116957,0.19429999509156914,0.19414666176210935,0.0632999984009075,0.06510666502193392
CA-SF3,3734,OSH,2002.5,220.5310770749124,0.5465,248.41699999999997,0.280137,526.0605,487.37750000000005,444.5655,567.5515,54.0916,-106.0053,540,0.4,470,NaN,0.53572,2003,NA,1,-106.2,53.6,Boreal,Forest,Natural,Deciduous,Mature,NA,NA,NA,NA,NA,827,NA,NA,1062,959,56.15155709429887,FALSE,0.9416666666666668,-0.10166666666666672,0.021309523809524597,0.5778076149549647,388.20000000000005,440.31000000000006,3.8702255639099077,3.3855021835328234,638.75,608.0291666666667,0.198966165413601,322.69668154801946,690.7624599956641,795.5,44.361,645.6927668522567,0.1529999961348949,0.18318147685392802,0.024799999373499304,0.04168148042851869
CA-SF3,3735,OSH,2002.5,220.5310770749124,0.5465,248.41699999999997,0.280137,526.0605,487.37750000000005,444.5655,567.5515,54.0916,-106.0053,540,0.4,470,NaN,0.39729,2003,NA,1,-105.1,53.9,Boreal,Forest,Natural,Evergreen,Mature,NA,NA,NA,NA,NA,566,NA,NA,860,774,62.91083044456745,FALSE,1.0833333333333333,0.03249999999999998,0.022763157894737682,0.5505447928795077,402.6,441.22333333333336,4.109699248120428,2.867762378110336,669.1666666666667,629.2194444444445,0.31102756892238703,301.8535047505532,754.6374883302676,959.7,40.397,668.7248558314819,0.1881999952456681,0.20045925419523242,0.034399999130982906,0.037166665727757696
CA-SF2,3736,ENF,2002.5,281.87135599120205,-0.3125,203.91649999999998,0.42345900000000003,1147.33,1186.905,828.702,914.3895,54.2539,-105.8775,520,0.4,470,NaN,0.57071,2003,NA,1,-104.6,53.9,Boreal,Forest,Natural,Evergreen,Mature,NA,NA,NA,NA,NA,466,NA,NA,651,623,92.18900258729407,TRUE,1.1416666666666668,0.10249999999999995,0.024122807017544746,0.5277508754755095,423.70000000000005,450.8466666666667,4.153383458646749,2.743134186878335,684.375,640.0680555555556,0.47340225563916283,268.0345609034988,601.6416458392016,860.5000000000001,24.368,659.1680208693052,0.21929999446001602,0.20765555030973498,0.04589999884046847,0.0423259248566831
CN-Din,3757,EBF,2005,428.93542319039994,20.097,1511.403,0.897146,1439.94,1366.25,1119.13,936.362,23.1733,112.5361,NA,NA,NA,NaN,1.385,2005.5,Dinghushan Biosphere Reserve,1,112.55,23.16666667,Tropical,Forest,Natural,Evergreen,Mature,21,1927,21.7,1880,NA,620,NA,NA,NA,NA,1.6014271665041897,TRUE,22.425,21.60138888888889,0.03198621553884914,0.030148479218353688,1848.3000000000002,1756.456666666667,-11.66458646616669,3.202427814941424,1067.625,1026.9680555555556,4.4435776942358185,8.081414089139011,1752.6082566021728,1186.3000000000002,19.149,1930.9659857532413,0.3154999920297996,0.3110066588099774,0.05139999870152678,0.054829998614877695
US-ORv,3769,NA,2005.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,Duke Forest,1,-79.13333333,35.96666667,Temperate,Forest,Managed,Evergreen,Aggrading,NA,NA,NA,NA,NA,1474.6,NA,NA,NA,NA,564.8689548660236,FALSE,15.491666666666667,14.666666666666668,0.01317042606516562,0.5078204767869356,1355.1000000000001,1149.0066666666667,-2.1372180451130904,8.777105069022761,1171.0416666666667,1081.2111111111112,4.720300751879954,26.011213028916064,1788.8041127704923,1781.6,17.644,1801.543901178738,0.23829999398003565,0.24734073449238808,0.04059999897435773,0.0373148138721633
US-Me6,3773,NA,2002.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,0.80874,2003,H. J. Andrews Experimental Forest,1,-122.2166667,44.21666667,Temperate,Forest,Natural,Deciduous,Mature,8.7,2370,NA,NA,NA,929,NA,NA,NA,NA,49.92212794166877,FALSE,9.508333333333333,8.126666666666667,-0.008295739348371318,0.6260236705242556,1195.3,1184.976666666667,-3.8240601503761984,8.368329626431484,851.6666666666667,806.4472222222223,-1.3790413533834425,185.08599626260983,1571.3249782933758,1502.4,37.604,1360.1191717154877,0.23809999398508808,0.26774073397704073,0.08129999794618925,0.06993333156666874
CN-HaM,3788,GRA,2003.5,179.42651934309572,-1.0175,629.451,0.9830365000000001,760.3275,478.7895,618.3565,317.4035,37.37,101.18,NA,NA,NA,NA,NA,2004.5,Xishui Forest Farm,2,99,38,Boreal,Grassland,Managed,Mixed,Mature,0.81,435,NA,NA,NA,638,NA,NA,NA,NA,204.27683077573516,TRUE,-6.3375,-6.6425,0.009636591478697318,0.5027418187371582,175.45,165.98333333333335,3.0087969924812388,0.013187035553305948,733.0416666666666,714.4875,-0.4436716791979712,163.01531245855693,425.07290103349635,274.35,43.814,228.8010712762202,0.18309999537450494,0.20160369861076577,0.03394999914235086,0.04042592490468114
CN-HaM,3788,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.5,Xishui Forest Farm,2,99,38,Boreal,Grassland,Managed,Mixed,Mature,0.81,435,NA,NA,NA,638,NA,NA,NA,NA,204.27683077573516,FALSE,-6.3375,-6.6425,0.009636591478697318,0.5027418187371582,175.45,165.98333333333335,3.0087969924812388,0.013187035553305948,733.0416666666666,714.4875,-0.4436716791979712,163.01531245855693,425.07290103349635,274.35,43.814,228.8010712762202,0.18309999537450494,0.20160369861076577,0.03394999914235086,0.04042592490468114
CN-HaM,3789,GRA,2003.5,179.42651934309572,-1.0175,629.451,0.9830365000000001,760.3275,478.7895,618.3565,317.4035,37.37,101.18,NA,NA,NA,NA,NA,2004.5,Xishui Forest Farm,2,99,38,Boreal,Grassland,Managed,Mixed,Mature,0.5,435,NA,NA,NA,582,NA,NA,NA,NA,204.27683077573516,TRUE,-6.3375,-6.6425,0.009636591478697318,0.5027418187371582,175.45,165.98333333333335,3.0087969924812388,0.013187035553305948,733.0416666666666,714.4875,-0.4436716791979712,163.01531245855693,425.07290103349635,274.35,43.814,228.8010712762202,0.18309999537450494,0.20160369861076577,0.03394999914235086,0.04042592490468114
CN-HaM,3789,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.5,Xishui Forest Farm,2,99,38,Boreal,Grassland,Managed,Mixed,Mature,0.5,435,NA,NA,NA,582,NA,NA,NA,NA,204.27683077573516,FALSE,-6.3375,-6.6425,0.009636591478697318,0.5027418187371582,175.45,165.98333333333335,3.0087969924812388,0.013187035553305948,733.0416666666666,714.4875,-0.4436716791979712,163.01531245855693,425.07290103349635,274.35,43.814,228.8010712762202,0.18309999537450494,0.20160369861076577,0.03394999914235086,0.04042592490468114
CN-HaM,3790,GRA,2003.5,179.42651934309572,-1.0175,629.451,0.9830365000000001,760.3275,478.7895,618.3565,317.4035,37.37,101.18,NA,NA,NA,NA,NA,2004.5,Xishui Forest Farm,2,99,38,Boreal,Grassland,Managed,Mixed,Mature,0.3,435,NA,NA,NA,574,NA,NA,NA,NA,204.27683077573516,TRUE,-6.3375,-6.6425,0.009636591478697318,0.5027418187371582,175.45,165.98333333333335,3.0087969924812388,0.013187035553305948,733.0416666666666,714.4875,-0.4436716791979712,163.01531245855693,425.07290103349635,274.35,43.814,228.8010712762202,0.18309999537450494,0.20160369861076577,0.03394999914235086,0.04042592490468114
CN-HaM,3790,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.5,Xishui Forest Farm,2,99,38,Boreal,Grassland,Managed,Mixed,Mature,0.3,435,NA,NA,NA,574,NA,NA,NA,NA,204.27683077573516,FALSE,-6.3375,-6.6425,0.009636591478697318,0.5027418187371582,175.45,165.98333333333335,3.0087969924812388,0.013187035553305948,733.0416666666666,714.4875,-0.4436716791979712,163.01531245855693,425.07290103349635,274.35,43.814,228.8010712762202,0.18309999537450494,0.20160369861076577,0.03394999914235086,0.04042592490468114
CN-HaM,3791,GRA,2003.5,179.42651934309572,-1.0175,629.451,0.9830365000000001,760.3275,478.7895,618.3565,317.4035,37.37,101.18,NA,NA,NA,NA,NA,2004.5,Xishui Forest Farm,2,99,38,Boreal,Grassland,Managed,Mixed,Mature,-0.2,435,NA,NA,NA,539,NA,NA,NA,NA,204.27683077573516,TRUE,-6.3375,-6.6425,0.009636591478697318,0.5027418187371582,175.45,165.98333333333335,3.0087969924812388,0.013187035553305948,733.0416666666666,714.4875,-0.4436716791979712,163.01531245855693,425.07290103349635,274.35,43.814,228.8010712762202,0.18309999537450494,0.20160369861076577,0.03394999914235086,0.04042592490468114
